timestamp,open,high,low,close,volume
2026-04-05 18:56:00,72.219,72.226,72.199,72.226,468.59
2026-04-05 18:57:00,72.21,72.223,72.199,72.211,229.62
2026-04-05 18:58:00,72.204,72.226,72.199,72.226,212.33
2026-04-05 18:59:00,72.213,72.213,72.201,72.201,21.43
2026-04-05 19:00:00,72.202,72.225,72.201,72.225,203.74
2026-04-05 19:01:00,72.202,72.202,72.197,72.197,24.42
2026-04-05 19:02:00,72.199,72.217,72.197,72.217,199.17
2026-04-05 19:03:00,72.201,72.226,72.201,72.204,337.9
2026-04-05 19:04:00,72.205,72.226,72.204,72.214,117.7
2026-04-05 19:05:00,72.214,72.24,72.213,72.233,155.19
2026-04-05 19:06:00,72.234,72.262,72.234,72.236,725.56
2026-04-05 19:07:00,72.234,72.262,72.231,72.262,180.57
2026-04-05 19:08:00,72.247,72.279,72.247,72.279,658.6
2026-04-05 19:09:00,72.262,72.294,72.262,72.265,993.97
2026-04-05 19:10:00,72.266,72.303,72.251,72.253,3210.08
2026-04-05 19:11:00,72.263,72.312,72.255,72.271,1909.11
2026-04-05 19:12:00,72.288,72.303,72.28,72.298,238.44
2026-04-05 19:13:00,72.293,72.314,72.289,72.311,616.66
2026-04-05 19:14:00,72.304,72.326,72.293,72.303,683.23
2026-04-05 19:15:00,72.303,72.33,72.3,72.317,442.1
2026-04-05 19:16:00,72.319,72.343,72.315,72.332,573.61
2026-04-05 19:17:00,72.332,72.332,72.32,72.32,181.56
2026-04-05 19:18:00,72.325,72.348,72.325,72.344,382.4
2026-04-05 19:19:00,72.347,72.353,72.342,72.35,445.77
2026-04-05 19:20:00,72.348,72.363,72.348,72.359,235.83
2026-04-05 19:21:00,72.359,72.365,72.348,72.365,526.99
2026-04-05 19:22:00,72.359,72.38,72.355,72.365,841.84
2026-04-05 19:23:00,72.369,72.381,72.366,72.37,699.94
2026-04-05 19:24:00,72.37,72.383,72.363,72.363,1244.89
2026-04-05 19:25:00,72.37,72.382,72.359,72.37,253.11
2026-04-05 19:26:00,72.37,72.379,72.369,72.379,83.89
2026-04-05 19:27:00,72.369,72.373,72.365,72.366,373.68
2026-04-05 19:28:00,72.369,72.389,72.361,72.361,275.72
2026-04-05 19:29:00,72.367,72.379,72.361,72.379,40.94
2026-04-05 19:30:00,72.378,72.379,72.366,72.377,107.24
2026-04-05 19:31:00,72.378,72.39,72.372,72.372,86.55
2026-04-05 19:32:00,72.372,72.375,72.367,72.375,52.86
2026-04-05 19:33:00,72.376,72.376,72.37,72.37,98.93
2026-04-05 19:34:00,72.37,72.39,72.358,72.371,748.58
2026-04-05 19:35:00,72.371,72.371,72.316,72.349,2341.52
