timestamp,open,high,low,close,volume
2026-04-05 18:37:00,90.514,90.6,90.514,90.53,294.497
2026-04-05 18:38:00,90.53,90.53,90.53,90.53,0.0
2026-04-05 18:39:00,90.572,90.572,90.572,90.572,0.552
2026-04-05 18:40:00,90.585,90.585,90.585,90.585,4.011
2026-04-05 18:41:00,90.59,90.59,90.59,90.59,0.551
2026-04-05 18:42:00,90.6,90.6,90.6,90.6,14.35
2026-04-05 18:43:00,90.6,90.6,90.6,90.6,0.0
2026-04-05 18:44:00,90.6,90.6,90.6,90.6,0.0
2026-04-05 18:45:00,90.606,90.607,90.594,90.594,4.622
2026-04-05 18:46:00,90.594,90.594,90.594,90.594,0.0
2026-04-05 18:47:00,90.594,90.594,90.594,90.594,0.0
2026-04-05 18:48:00,90.594,90.594,90.594,90.594,0.0
2026-04-05 18:49:00,90.61,90.61,90.61,90.61,2.157
2026-04-05 18:50:00,90.605,90.637,90.605,90.619,45.134
2026-04-05 18:51:00,90.612,90.612,90.607,90.607,5.962
2026-04-05 18:52:00,90.622,90.622,90.617,90.617,11.034
2026-04-05 18:53:00,90.62,90.62,90.615,90.615,8.439
2026-04-05 18:54:00,90.615,90.615,90.615,90.615,0.0
2026-04-05 18:55:00,90.615,90.615,90.615,90.615,0.0
2026-04-05 18:56:00,90.615,90.615,90.615,90.615,0.0
2026-04-05 18:57:00,90.613,90.613,90.612,90.612,5.962
2026-04-05 18:58:00,90.613,90.613,90.6,90.6,6.609
2026-04-05 18:59:00,90.608,90.611,90.607,90.611,11.924
2026-04-05 19:00:00,90.608,90.608,90.608,90.608,2.202
2026-04-05 19:01:00,90.608,90.623,90.597,90.623,31.0
2026-04-05 19:02:00,90.623,90.623,90.623,90.623,0.0
2026-04-05 19:03:00,90.623,90.623,90.623,90.623,0.0
2026-04-05 19:04:00,90.598,90.598,90.598,90.598,8.526
2026-04-05 19:05:00,90.598,90.598,90.598,90.598,0.0
2026-04-05 19:06:00,90.598,90.598,90.598,90.598,0.0
2026-04-05 19:07:00,90.598,90.598,90.598,90.598,0.0
2026-04-05 19:08:00,90.616,90.616,90.608,90.608,150.19
2026-04-05 19:09:00,90.608,90.608,90.608,90.608,0.0
2026-04-05 19:10:00,90.608,90.608,90.608,90.608,0.0
2026-04-05 19:11:00,90.597,90.597,90.583,90.583,26.425
2026-04-05 19:12:00,90.583,90.583,90.583,90.583,0.0
2026-04-05 19:13:00,90.6,90.6,90.598,90.598,3.208
2026-04-05 19:14:00,90.598,90.598,90.598,90.598,0.0
2026-04-05 19:15:00,90.598,90.598,90.598,90.598,0.0
2026-04-05 19:16:00,90.598,90.598,90.598,90.598,0.0
2026-04-05 19:17:00,90.598,90.598,90.598,90.598,0.0
2026-04-05 19:18:00,90.598,90.598,90.598,90.598,0.0
2026-04-05 19:19:00,90.619,90.635,90.619,90.635,1.102
2026-04-05 19:20:00,90.635,90.635,90.635,90.635,0.0
2026-04-05 19:21:00,90.635,90.635,90.635,90.635,0.0
2026-04-05 19:22:00,90.671,90.671,90.671,90.671,0.496
2026-04-05 19:23:00,90.675,90.688,90.675,90.686,14.861
2026-04-05 19:24:00,90.687,90.687,90.687,90.687,1.403
2026-04-05 19:25:00,90.687,90.687,90.687,90.687,0.0
2026-04-05 19:26:00,90.693,90.699,90.683,90.683,5.688
2026-04-05 19:27:00,90.688,90.688,90.688,90.688,0.551
2026-04-05 19:28:00,90.686,90.686,90.686,90.686,3.351
2026-04-05 19:29:00,90.699,90.699,90.699,90.699,0.441
2026-04-05 19:30:00,90.699,90.699,90.699,90.699,0.0
2026-04-05 19:31:00,90.699,90.699,90.699,90.699,0.0
2026-04-05 19:32:00,90.693,90.695,90.693,90.695,156.569
2026-04-05 19:33:00,90.695,90.695,90.695,90.695,0.0
2026-04-05 19:34:00,90.695,90.695,90.695,90.695,0.0
2026-04-05 19:35:00,90.693,90.694,90.675,90.694,96.613
2026-04-05 19:36:00,90.694,90.694,90.694,90.694,0.0
2026-04-05 19:37:00,90.694,90.694,90.694,90.694,0.0
2026-04-05 19:38:00,90.632,90.634,90.627,90.627,29.513
2026-04-05 19:39:00,90.627,90.627,90.627,90.627,0.0
2026-04-05 19:40:00,90.627,90.627,90.627,90.627,0.0
2026-04-05 19:41:00,90.627,90.627,90.627,90.627,0.0
2026-04-05 19:42:00,90.59,90.59,90.58,90.586,39.659
2026-04-05 19:43:00,90.586,90.586,90.586,90.586,0.0
2026-04-05 19:44:00,90.586,90.586,90.586,90.586,0.0
2026-04-05 19:45:00,90.58,90.58,90.58,90.58,41.942
2026-04-05 19:46:00,90.58,90.58,90.58,90.58,0.0
2026-04-05 19:47:00,90.58,90.58,90.58,90.58,0.0
2026-04-05 19:48:00,90.58,90.58,90.58,90.58,0.0
2026-04-05 19:49:00,90.58,90.58,90.58,90.58,0.0
2026-04-05 19:50:00,90.58,90.58,90.58,90.58,0.0
2026-04-05 19:51:00,90.58,90.58,90.58,90.58,0.0
2026-04-05 19:52:00,90.58,90.58,90.58,90.58,0.0
2026-04-05 19:53:00,90.58,90.58,90.58,90.58,0.0
2026-04-05 19:54:00,90.58,90.58,90.58,90.58,0.0
2026-04-05 19:55:00,90.58,90.58,90.58,90.58,0.0
2026-04-05 19:56:00,90.58,90.58,90.58,90.58,0.0
2026-04-05 19:57:00,90.58,90.58,90.58,90.58,0.0
2026-04-05 19:58:00,90.58,90.58,90.58,90.58,0.0
2026-04-05 19:59:00,90.562,90.562,90.562,90.562,2.476
2026-04-05 20:00:00,90.562,90.562,90.562,90.562,0.0
2026-04-05 20:01:00,90.562,90.562,90.562,90.562,0.0
2026-04-05 20:02:00,90.579,90.579,90.579,90.579,3.005
2026-04-05 20:03:00,90.605,90.605,90.605,90.605,1.106
2026-04-05 20:04:00,90.605,90.605,90.605,90.605,0.0
2026-04-05 20:05:00,90.605,90.605,90.605,90.605,0.0
2026-04-05 20:06:00,90.605,90.605,90.605,90.605,0.0
2026-04-05 20:07:00,90.605,90.605,90.605,90.605,0.0
2026-04-05 20:08:00,90.605,90.605,90.605,90.605,0.0
2026-04-05 20:09:00,90.605,90.605,90.605,90.605,0.0
2026-04-05 20:10:00,90.605,90.605,90.605,90.605,0.0
2026-04-05 20:11:00,90.605,90.605,90.605,90.605,0.0
2026-04-05 20:12:00,90.605,90.605,90.605,90.605,0.0
2026-04-05 20:13:00,90.605,90.605,90.605,90.605,0.0
2026-04-05 20:14:00,90.555,90.555,90.555,90.555,157.312
2026-04-05 20:15:00,90.563,90.563,90.563,90.563,1.444
2026-04-05 20:16:00,90.563,90.563,90.563,90.563,0.0
2026-04-05 20:17:00,90.563,90.563,90.563,90.563,0.0
2026-04-05 20:18:00,90.549,90.549,90.547,90.547,3.229
2026-04-05 20:19:00,90.547,90.547,90.547,90.547,0.0
2026-04-05 20:20:00,90.534,90.534,90.534,90.534,2.747
2026-04-05 20:21:00,90.535,90.569,90.528,90.569,7.645
2026-04-05 20:22:00,90.569,90.569,90.569,90.569,0.0
2026-04-05 20:23:00,90.569,90.569,90.569,90.569,0.0
2026-04-05 20:24:00,90.579,90.649,90.579,90.636,198.0
2026-04-05 20:25:00,90.636,90.636,90.636,90.636,0.0
2026-04-05 20:26:00,90.63,90.63,90.63,90.63,2.8
2026-04-05 20:27:00,90.63,90.63,90.63,90.63,0.0
2026-04-05 20:28:00,90.63,90.63,90.63,90.63,0.0
2026-04-05 20:29:00,90.642,90.642,90.642,90.642,2.479
2026-04-05 20:30:00,90.636,90.636,90.636,90.636,4.662
2026-04-05 20:31:00,90.636,90.636,90.636,90.636,0.0
2026-04-05 20:32:00,90.636,90.636,90.636,90.636,0.0
2026-04-05 20:33:00,90.636,90.636,90.636,90.636,0.0
2026-04-05 20:34:00,90.636,90.636,90.636,90.636,0.0
2026-04-05 20:35:00,90.636,90.636,90.636,90.636,0.0
2026-04-05 20:36:00,90.652,90.67,90.647,90.67,18.208
2026-04-05 20:37:00,90.7,90.8,90.7,90.8,313.852
2026-04-05 20:38:00,90.8,90.8,90.8,90.8,0.0
2026-04-05 20:39:00,90.8,90.8,90.8,90.8,0.0
2026-04-05 20:40:00,90.8,90.826,90.8,90.826,22.455
2026-04-05 20:41:00,90.84,90.945,90.84,90.934,102.191
2026-04-05 20:42:00,90.966,90.976,90.877,90.89,378.491
2026-04-05 20:43:00,90.875,90.875,90.874,90.874,16.387
2026-04-05 20:44:00,90.874,90.874,90.855,90.855,33.404
2026-04-05 20:45:00,90.85,90.85,90.85,90.85,27.951
2026-04-05 20:46:00,90.85,90.85,90.85,90.85,0.0
2026-04-05 20:47:00,90.821,90.821,90.821,90.821,0.338
2026-04-05 20:48:00,90.821,90.821,90.821,90.821,0.0
2026-04-05 20:49:00,90.821,90.821,90.821,90.821,0.0
2026-04-05 20:50:00,90.832,90.832,90.832,90.832,3.501
2026-04-05 20:51:00,90.833,90.833,90.833,90.833,5.505
2026-04-05 20:52:00,90.833,90.833,90.833,90.833,0.0
2026-04-05 20:53:00,90.839,90.845,90.839,90.845,5.577
2026-04-05 20:54:00,90.836,90.84,90.836,90.84,16.512
2026-04-05 20:55:00,90.845,90.845,90.838,90.838,14.631
2026-04-05 20:56:00,90.838,90.838,90.838,90.838,42.0
2026-04-05 20:57:00,90.851,90.897,90.851,90.897,100.0
2026-04-05 20:58:00,90.88,90.916,90.871,90.916,63.03
2026-04-05 20:59:00,90.889,90.89,90.889,90.89,10.57
2026-04-05 21:00:00,90.907,90.937,90.883,90.883,35.645
2026-04-05 21:01:00,90.883,90.883,90.865,90.865,38.98
2026-04-05 21:02:00,90.869,90.873,90.8,90.807,47.857
2026-04-05 21:03:00,90.825,90.825,90.825,90.825,0.302
2026-04-05 21:04:00,90.851,90.851,90.851,90.851,75.957
2026-04-05 21:05:00,90.851,90.851,90.851,90.851,0.0
2026-04-05 21:06:00,90.858,90.863,90.858,90.858,10.458
2026-04-05 21:07:00,90.858,90.858,90.858,90.858,0.0
2026-04-05 21:08:00,90.858,90.858,90.858,90.858,0.0
2026-04-05 21:09:00,90.858,90.858,90.858,90.858,0.0
2026-04-05 21:10:00,90.851,90.851,90.851,90.851,0.71
2026-04-05 21:11:00,90.851,90.851,90.851,90.851,0.0
2026-04-05 21:12:00,90.85,90.85,90.808,90.819,4.829
2026-04-05 21:13:00,90.781,90.781,90.747,90.747,38.107
2026-04-05 21:14:00,90.747,90.747,90.747,90.747,0.0
2026-04-05 21:15:00,90.743,90.743,90.743,90.743,4.636
2026-04-05 21:16:00,90.746,90.779,90.746,90.779,33.795
2026-04-05 21:17:00,90.786,90.786,90.786,90.786,50.0
2026-04-05 21:18:00,90.786,90.786,90.786,90.786,0.0
2026-04-05 21:19:00,90.786,90.786,90.786,90.786,0.0
2026-04-05 21:20:00,90.78,90.78,90.78,90.78,20.051
2026-04-05 21:21:00,90.78,90.782,90.78,90.78,61.106
2026-04-05 21:22:00,90.78,90.78,90.735,90.735,68.872
2026-04-05 21:23:00,90.743,90.743,90.718,90.737,141.544
2026-04-05 21:24:00,90.737,90.737,90.737,90.737,0.0
2026-04-05 21:25:00,90.737,90.737,90.737,90.737,0.0
2026-04-05 21:26:00,90.737,90.737,90.737,90.737,0.0
2026-04-05 21:27:00,90.737,90.737,90.737,90.737,0.0
2026-04-05 21:28:00,90.706,90.737,90.706,90.737,6.752
2026-04-05 21:29:00,90.737,90.737,90.737,90.737,0.0
2026-04-05 21:30:00,90.737,90.737,90.737,90.737,0.0
2026-04-05 21:31:00,90.737,90.737,90.737,90.737,0.0
2026-04-05 21:32:00,90.752,90.762,90.752,90.762,14.035
2026-04-05 21:33:00,90.762,90.762,90.762,90.762,0.0
2026-04-05 21:34:00,90.749,90.762,90.749,90.762,3.028
2026-04-05 21:35:00,90.762,90.762,90.762,90.762,0.0
2026-04-05 21:36:00,90.762,90.762,90.762,90.762,0.0
2026-04-05 21:37:00,90.762,90.762,90.762,90.762,0.0
2026-04-05 21:38:00,90.712,90.727,90.712,90.727,6.062
2026-04-05 21:39:00,90.727,90.727,90.727,90.727,0.0
2026-04-05 21:40:00,90.718,90.718,90.705,90.705,18.0
2026-04-05 21:41:00,90.705,90.705,90.705,90.705,0.0
2026-04-05 21:42:00,90.705,90.705,90.705,90.705,0.0
2026-04-05 21:43:00,90.705,90.705,90.705,90.705,0.0
2026-04-05 21:44:00,90.704,90.739,90.704,90.734,11.241
2026-04-05 21:45:00,90.734,90.734,90.734,90.734,0.0
2026-04-05 21:46:00,90.734,90.734,90.734,90.734,0.0
2026-04-05 21:47:00,90.734,90.734,90.734,90.734,0.0
2026-04-05 21:48:00,90.734,90.734,90.734,90.734,0.0
2026-04-05 21:49:00,90.734,90.734,90.734,90.734,0.0
2026-04-05 21:50:00,90.734,90.734,90.734,90.734,0.0
2026-04-05 21:51:00,90.703,90.709,90.684,90.693,19.286
2026-04-05 21:52:00,90.706,90.706,90.706,90.706,0.551
2026-04-05 21:53:00,90.717,90.725,90.717,90.725,1.1
2026-04-05 21:54:00,90.72,90.737,90.72,90.737,5.403
2026-04-05 21:55:00,90.75,90.815,90.75,90.815,93.774
2026-04-05 21:56:00,90.815,90.815,90.815,90.815,0.0
2026-04-05 21:57:00,90.792,90.811,90.792,90.807,11.767
2026-04-05 21:58:00,90.805,90.842,90.805,90.842,45.412
2026-04-05 21:59:00,90.842,90.842,90.842,90.842,9.096
2026-04-05 22:00:00,90.843,90.93,90.52,90.69,440.8
2026-04-05 22:01:00,90.66,90.844,90.66,90.81,159.538
2026-04-05 22:02:00,90.826,90.84,90.769,90.792,112.676
2026-04-05 22:03:00,90.806,90.842,90.7,90.8,226.254
2026-04-05 22:04:00,90.85,90.93,90.834,90.864,54.634
2026-04-05 22:05:00,90.846,90.866,90.795,90.795,15.865
2026-04-05 22:06:00,90.752,90.752,90.752,90.752,2.204
2026-04-05 22:07:00,90.771,90.849,90.769,90.769,21.539
2026-04-05 22:08:00,90.785,90.81,90.785,90.81,1.876
2026-04-05 22:09:00,90.805,90.805,90.731,90.731,24.022
2026-04-05 22:10:00,90.658,90.7,90.658,90.7,7.502
2026-04-05 22:11:00,90.641,90.701,90.641,90.701,52.22
2026-04-05 22:12:00,90.673,90.74,90.604,90.74,160.212
2026-04-05 22:13:00,90.701,90.701,90.701,90.701,2.672
2026-04-05 22:14:00,90.695,90.764,90.695,90.764,0.757
2026-04-05 22:15:00,90.764,90.764,90.764,90.764,0.0
2026-04-05 22:16:00,90.818,90.818,90.818,90.818,3.143
2026-04-05 22:17:00,90.818,90.818,90.818,90.818,0.0
2026-04-05 22:18:00,90.811,91.004,90.811,90.887,233.705
2026-04-05 22:19:00,90.887,90.887,90.887,90.887,13.207
2026-04-05 22:20:00,90.829,90.829,90.829,90.829,33.204
2026-04-05 22:21:00,90.767,90.767,90.635,90.635,274.915
2026-04-05 22:22:00,90.59,90.67,90.59,90.605,18.274
2026-04-05 22:23:00,90.603,90.689,90.603,90.689,30.296
2026-04-05 22:24:00,90.701,90.701,90.699,90.699,4.878
2026-04-05 22:25:00,90.643,90.65,90.643,90.65,27.292
2026-04-05 22:26:00,90.65,90.65,90.632,90.632,10.955
2026-04-05 22:27:00,90.632,90.632,90.632,90.632,0.0
2026-04-05 22:28:00,90.68,90.724,90.68,90.72,353.499
2026-04-05 22:29:00,90.721,90.731,90.721,90.731,6.987
2026-04-05 22:30:00,90.728,90.744,90.704,90.704,7.799
2026-04-05 22:31:00,90.754,90.817,90.754,90.817,3.979
2026-04-05 22:32:00,90.828,90.828,90.828,90.828,20.786
2026-04-05 22:33:00,90.816,90.816,90.783,90.783,21.065
2026-04-05 22:34:00,90.783,90.783,90.768,90.768,49.726
2026-04-05 22:35:00,90.768,90.774,90.767,90.774,17.461
2026-04-05 22:36:00,90.769,90.769,90.769,90.769,1.211
2026-04-05 22:37:00,90.769,90.837,90.769,90.837,1.721
2026-04-05 22:38:00,90.867,91.003,90.867,90.963,88.259
2026-04-05 22:39:00,90.973,91.011,90.972,91.011,27.173
2026-04-05 22:40:00,91.028,91.049,91.028,91.041,50.565
2026-04-05 22:41:00,91.028,91.059,91.0,91.059,80.953
2026-04-05 22:42:00,91.084,91.084,90.989,91.028,117.885
2026-04-05 22:43:00,91.042,91.043,91.042,91.043,1.243
2026-04-05 22:44:00,91.077,91.326,91.077,91.299,324.389
