captured_at_utc,exchange_time,exchange_time_ms,asset,symbol,market_id,book_nonce,best_bid_px,best_bid_sz,best_bid_orders,best_ask_px,best_ask_sz,best_ask_orders,mid_px,spread_px,spread_bps,bid_depth_5_sz,bid_depth_5_notional,ask_depth_5_sz,ask_depth_5_notional,bid_depth_20_sz,bid_depth_20_notional,ask_depth_20_sz,ask_depth_20_notional
2026-04-29T03:32:28.998933Z,2026-04-29T00:47:45.995871Z,1777423665995,SILVER,XAG,93,10975074218,73.2608,2.73,0,73.2689,9.28,0,73.26485,0.008099999999998886,1.1055779135559394,188.83,13832.661374000001,138.3,10133.509473,11127.609999999999,815049.446706,6528.94,478531.824224
2026-04-29T03:32:28.999933Z,2026-04-29T00:47:45.995871Z,1777423665995,SILVER,XAG,93,10975074218,73.2608,2.73,0,73.2689,9.28,0,73.26485,0.008099999999998886,1.1055779135559394,188.83,13832.661374000001,138.3,10133.509473,11127.609999999999,815049.446706,6528.94,478531.824224
2026-04-29T03:32:28.999933Z,2026-04-29T00:47:45.995871Z,1777423665995,SILVER,XAG,93,10975074218,73.2608,2.73,0,73.2689,9.28,0,73.26485,0.008099999999998886,1.1055779135559394,188.83,13832.661374000001,138.3,10133.509473,11127.609999999999,815049.446706,6528.94,478531.824224
2026-04-29T03:32:29.000940Z,2026-04-29T00:47:45.995871Z,1777423665995,SILVER,XAG,93,10975074218,73.2608,2.73,0,73.2689,9.28,0,73.26485,0.008099999999998886,1.1055779135559394,188.83,13832.661374000001,138.3,10133.509473,11127.609999999999,815049.446706,6528.94,478531.824224
2026-04-29T03:32:29.001951Z,2026-04-29T00:47:45.995871Z,1777423665995,SILVER,XAG,93,10975074218,73.2608,2.73,0,73.2689,9.28,0,73.26485,0.008099999999998886,1.1055779135559394,188.83,13832.661374000001,138.3,10133.509473,11127.609999999999,815049.446706,6528.94,478531.824224
2026-04-29T03:32:29.003374Z,2026-04-29T00:47:45.995871Z,1777423665995,SILVER,XAG,93,10975074218,73.2608,2.73,0,73.2689,9.28,0,73.26485,0.008099999999998886,1.1055779135559394,188.83,13832.661374000001,138.3,10133.509473,11127.609999999999,815049.446706,6528.94,478531.824224
2026-04-29T03:32:29.004400Z,2026-04-29T00:47:45.995871Z,1777423665995,SILVER,XAG,93,10975074218,73.2608,2.73,0,73.2689,9.28,0,73.26485,0.008099999999998886,1.1055779135559394,188.83,13832.661374000001,138.3,10133.509473,11127.609999999999,815049.446706,6528.94,478531.824224
2026-04-29T03:32:29.005411Z,2026-04-29T00:47:45.995871Z,1777423665995,SILVER,XAG,93,10975074218,73.2608,2.73,0,73.2689,9.28,0,73.26485,0.008099999999998886,1.1055779135559394,188.83,13832.661374000001,138.3,10133.509473,11127.609999999999,815049.446706,6528.94,478531.824224
2026-04-29T03:32:29.005411Z,2026-04-29T00:47:45.995871Z,1777423665995,SILVER,XAG,93,10975074218,73.2608,2.73,0,73.2689,9.28,0,73.26485,0.008099999999998886,1.1055779135559394,188.83,13832.661374000001,138.3,10133.509473,11127.609999999999,815049.446706,6528.94,478531.824224
2026-04-29T03:32:29.006771Z,2026-04-29T00:47:45.995871Z,1777423665995,SILVER,XAG,93,10975074218,73.2608,2.73,0,73.2689,9.28,0,73.26485,0.008099999999998886,1.1055779135559394,188.83,13832.661374000001,138.3,10133.509473,11127.609999999999,815049.446706,6528.94,478531.824224
