captured_at_utc,exchange_time,exchange_time_ms,asset,coin,best_bid_px,best_bid_sz,best_bid_orders,best_ask_px,best_ask_sz,best_ask_orders,mid_px,spread_px,spread_bps,bid_depth_5_sz,bid_depth_5_notional,ask_depth_5_sz,ask_depth_5_notional,bid_depth_20_sz,bid_depth_20_notional,ask_depth_20_sz,ask_depth_20_notional
2026-04-23T07:37:28.000271Z,2026-04-23T07:37:28.098000Z,1776929848098,BRENTOIL,xyz:BRENTOIL,97.607,481.35,1,97.624,1013.68,2,97.6155,0.016999999999995907,1.7415267042627358,1046.77,102167.04167999998,1457.8200000000002,142323.32489,3052.2599999999993,297845.54465,4660.37,455062.84504999995
2026-04-23T07:37:29.235556Z,2026-04-23T07:37:28.648000Z,1776929848648,BRENTOIL,xyz:BRENTOIL,97.607,376.92,1,97.608,932.43,1,97.6075,0.0010000000000047748,0.10245114361137975,938.23,91562.04843,1953.6699999999996,190709.62123999998,2794.1899999999996,272630.23591,4225.929999999999,412577.5747899999
