captured_at_utc,exchange_time,exchange_time_ms,asset,symbol,market_id,book_nonce,best_bid_px,best_bid_sz,best_bid_orders,best_ask_px,best_ask_sz,best_ask_orders,mid_px,spread_px,spread_bps,bid_depth_5_sz,bid_depth_5_notional,ask_depth_5_sz,ask_depth_5_notional,bid_depth_20_sz,bid_depth_20_notional,ask_depth_20_sz,ask_depth_20_notional
2026-04-23T08:17:27.046574Z,2026-04-23T08:17:26.750688Z,1776932246750,BRENTOIL,BRENTOIL,159,10590685287,97.42,38.3124,0,97.44,23.964,0,97.43,0.01999999999999602,2.052755824694244,3402.3359,331325.066427,1395.2349000000002,135991.76151299998,32047.3928,3117940.23599,33150.5402,3234267.2609079997
2026-04-23T08:17:28.000145Z,2026-04-23T08:17:27.764712Z,1776932247764,BRENTOIL,BRENTOIL,159,10590686057,97.42,35.7258,0,97.44,26.5073,0,97.43,0.01999999999999602,2.052755824694244,3387.2651,329857.103587,1397.6661000000001,136228.342768,32030.2673,3116272.207011,33152.971300000005,3234500.544662
2026-04-23T08:17:29.008959Z,2026-04-23T08:17:28.715861Z,1776932248715,BRENTOIL,BRENTOIL,159,10590686989,97.41,34.8792,0,97.43,48.861,0,97.42,0.020000000000010232,2.052966536646503,399.5204,38907.390212,981.9127,95699.530436,24698.5242,2402616.855187,33035.9867,3222901.404481
2026-04-23T08:17:30.030022Z,2026-04-23T08:17:30.007849Z,1776932250007,BRENTOIL,BRENTOIL,159,10590688207,97.4,106.4951,0,97.43,76.2336,0,97.415,0.030000000000001137,3.0796078632655273,858.3006,83574.528602,1162.595,113305.861511,32219.603800000008,3133900.7616189998,33216.6735,3240507.776817
