captured_at_utc,exchange_time,exchange_time_ms,asset,coin,best_bid_px,best_bid_sz,best_bid_orders,best_ask_px,best_ask_sz,best_ask_orders,mid_px,spread_px,spread_bps,bid_depth_5_sz,bid_depth_5_notional,ask_depth_5_sz,ask_depth_5_notional,bid_depth_20_sz,bid_depth_20_notional,ask_depth_20_sz,ask_depth_20_notional
2026-04-24T01:18:48.000860Z,2026-04-24T01:18:48.184000Z,1776993528184,GOLD,xyz:GOLD,4708.7,20.9689,4,4708.8,0.6162,4,4708.75,0.1000000000003638,0.21237058667451827,35.421400000000006,166784.40349,7.695,36236.337889999995,228.10290000000003,1073829.87946,185.0137,871475.95939
2026-04-24T01:18:49.000369Z,2026-04-24T01:18:48.722000Z,1776993528722,GOLD,xyz:GOLD,4708.7,20.9689,4,4708.8,0.6162,4,4708.75,0.1000000000003638,0.21237058667451827,35.421400000000006,166784.40349,7.695,36236.337889999995,227.64520000000005,1071675.34825,185.0137,871475.95939
2026-04-24T01:18:50.000781Z,2026-04-24T01:18:50.341000Z,1776993530341,GOLD,xyz:GOLD,4708.7,7.2271,2,4708.8,3.8017,5,4708.75,0.1000000000003638,0.21237058667451827,35.2877,166148.41916999998,9.3092,43837.12999,220.6982,1038907.64188,172.17680000000001,811014.9669499999
2026-04-24T01:18:51.001183Z,2026-04-24T01:18:50.865000Z,1776993530865,GOLD,xyz:GOLD,4708.7,7.2349,3,4708.8,3.8017,5,4708.75,0.1000000000003638,0.21237058667451827,35.2955,166185.14703,9.4141,44331.0936,208.1826,980026.6852500001,196.54510000000002,925794.37601
2026-04-24T01:18:52.001601Z,2026-04-24T01:18:51.970000Z,1776993531970,GOLD,xyz:GOLD,4708.7,6.9557,1,4708.8,3.8017,5,4708.75,0.1000000000003638,0.21237058667451827,9.4268,44386.93952,22.188800000000004,104486.1764,144.3632,679554.7655199999,204.9013,965118.70849
2026-04-24T01:18:53.001243Z,2026-04-24T01:18:52.500000Z,1776993532500,GOLD,xyz:GOLD,4708.6,0.1251,2,4708.7,1.4156,1,4708.65,0.0999999999994543,0.21237509689497905,3.3621999999999996,15829.628130000001,27.5792,129869.11828,147.28240000000002,693254.1736399999,161.77700000000002,761928.8649999999
2026-04-24T01:18:54.001408Z,2026-04-24T01:18:54.118000Z,1776993534118,GOLD,xyz:GOLD,4708.6,0.1251,2,4708.7,9.6721,8,4708.65,0.0999999999994543,0.21237509689497905,2.6830999999999996,12631.88159,32.926100000000005,155044.89748,133.8626,630071.6293200001,193.97140000000002,913544.0101900002
2026-04-24T01:18:55.000792Z,2026-04-24T01:18:55.160000Z,1776993535160,GOLD,xyz:GOLD,4708.6,0.1251,2,4708.7,6.9803,7,4708.65,0.0999999999994543,0.21237509689497905,2.4707,11631.966110000001,30.2343,142370.01882,151.98589999999996,715367.7154499999,205.3319,967039.55752
2026-04-24T01:18:56.168204Z,2026-04-24T01:18:55.707000Z,1776993535707,GOLD,xyz:GOLD,4708.6,0.1251,2,4708.7,6.9803,7,4708.65,0.0999999999994543,0.21237509689497905,2.4707,11631.966110000001,30.2343,142370.01882,151.98589999999996,715367.7154499999,205.3319,967039.55752
2026-04-24T01:18:57.000939Z,2026-04-24T01:18:56.792000Z,1776993536792,GOLD,xyz:GOLD,4708.6,0.1251,2,4708.7,6.9803,7,4708.65,0.0999999999994543,0.21237509689497905,2.4707,11631.966110000001,30.2343,142370.01882,151.98589999999996,715361.33003,205.3319,967033.8092100001
2026-04-24T01:18:58.000732Z,2026-04-24T01:18:57.815000Z,1776993537815,GOLD,xyz:GOLD,4708.6,0.1227,1,4708.7,5.5647,6,4708.65,0.0999999999994543,0.21237509689497905,2.4705,11631.02417,28.8187,135704.3831,151.94949999999997,715205.3223499999,203.9163,960371.3662
2026-04-24T01:18:59.000839Z,2026-04-24T01:18:58.892000Z,1776993538892,GOLD,xyz:GOLD,4708.6,0.1305,2,4708.7,5.5647,6,4708.65,0.0999999999994543,0.21237509689497905,2.4783,11667.793730000001,28.818700000000003,135704.40433,120.03020000000002,564961.35965,203.9163,960371.5998000001
2026-04-24T01:19:00.000733Z,2026-04-24T01:18:59.969000Z,1776993539969,GOLD,xyz:GOLD,4708.6,0.1227,1,4708.7,5.5647,6,4708.65,0.0999999999994543,0.21237509689497905,2.4704999999999995,11631.06665,28.818700000000003,135704.40433,164.7264,775338.0571699999,203.9163,960371.5998000001
2026-04-24T01:19:01.085974Z,2026-04-24T01:19:01.088000Z,1776993541088,GOLD,xyz:GOLD,4708.6,0.1227,1,4708.7,5.5647,6,4708.65,0.0999999999994543,0.21237509689497905,2.4704999999999995,11631.06665,28.818700000000003,135704.40433,164.7264,775338.0571699999,203.9163,960365.4267500002
2026-04-24T01:19:02.001211Z,2026-04-24T01:19:01.621000Z,1776993541621,GOLD,xyz:GOLD,4708.6,0.1227,1,4708.7,3.8636,5,4708.65,0.0999999999994543,0.21237509689497905,15.2129,71618.50557,26.905300000000004,126694.71406,187.534,882688.52846,202.21500000000003,952363.24707
2026-04-24T01:19:03.000877Z,2026-04-24T01:19:02.699000Z,1776993542699,GOLD,xyz:GOLD,4708.6,0.9591,3,4708.7,2.9297,3,4708.65,0.0999999999994543,0.21237509689497905,3.2331000000000003,15222.468950000002,10.2873,48440.93121,128.73360000000002,605972.99981,134.4187,633103.17951
2026-04-24T01:19:04.037385Z,2026-04-24T01:19:03.780000Z,1776993543780,GOLD,xyz:GOLD,4708.7,1.0628,3,4708.8,0.4227,3,4708.75,0.1000000000003638,0.21237058667451827,15.9905,75288.81103,7.201899999999999,33914.342260000005,198.3554,933744.93103,164.89039999999994,776642.4906400001
2026-04-24T01:19:05.001158Z,2026-04-24T01:19:04.852000Z,1776993544852,GOLD,xyz:GOLD,4708.7,1.0628,3,4708.8,0.3856,2,4708.75,0.1000000000003638,0.21237058667451827,15.4246,72624.21429,7.1648,33739.645780000006,167.1382,786772.78086,167.75739999999996,790144.6955700001
2026-04-24T01:19:06.001082Z,2026-04-24T01:19:05.943000Z,1776993545943,GOLD,xyz:GOLD,4708.7,1.0628,3,4708.8,0.4209,3,4708.75,0.1000000000003638,0.21237058667451827,27.9556,131623.8579,7.200099999999999,33905.866420000006,211.13199999999998,993900.2342899998,167.15549999999996,787309.64049
2026-04-24T01:19:07.001096Z,2026-04-24T01:19:06.502000Z,1776993546502,GOLD,xyz:GOLD,4708.7,1.0628,3,4708.8,0.4209,3,4708.75,0.1000000000003638,0.21237058667451827,28.1679,132623.42999,7.200099999999999,33905.866420000006,211.3443,994899.8063799998,167.15549999999996,787309.64049
2026-04-24T01:19:08.001469Z,2026-04-24T01:19:07.565000Z,1776993547565,GOLD,xyz:GOLD,4708.7,0.5227,2,4708.8,0.4209,3,4708.75,0.1000000000003638,0.21237058667451827,14.7797,69587.52045000001,7.4063,34876.86196,199.1643,937549.8594,135.86909999999997,639940.4285200001
2026-04-24T01:19:09.000421Z,2026-04-24T01:19:08.653000Z,1776993548653,GOLD,xyz:GOLD,4708.6,0.1227,1,4708.7,0.2984,2,4708.65,0.0999999999994543,0.21237509689497905,15.318,72117.71238,23.543300000000002,110862.57647999999,198.85639999999998,936066.4780299999,186.77679999999995,879672.76202
2026-04-24T01:19:10.001270Z,2026-04-24T01:19:10.200000Z,1776993550200,GOLD,xyz:GOLD,4708.6,0.1227,1,4708.7,3.3721,5,4708.65,0.0999999999994543,0.21237509689497905,1.6215999999999997,7634.254360000001,51.4406,242234.86489,143.5309,675518.6431999999,181.54679999999996,855032.0428900002
2026-04-24T01:19:11.084633Z,2026-04-24T01:19:10.759000Z,1776993550759,GOLD,xyz:GOLD,4708.6,0.1227,1,4708.7,3.3721,5,4708.65,0.0999999999994543,0.21237509689497905,2.4748,11650.672120000001,75.9163,357495.83132999996,174.39770000000001,820812.1035899998,206.447,972293.76355
2026-04-24T01:19:12.000948Z,2026-04-24T01:19:11.830000Z,1776993551830,GOLD,xyz:GOLD,4708.6,0.1227,1,4708.7,3.3721,5,4708.65,0.0999999999994543,0.21237509689497905,2.3958,11278.698460000001,51.6529,243234.62805,157.7818,742579.11256,214.32259999999997,1009390.5573500001
2026-04-24T01:19:13.001064Z,2026-04-24T01:19:12.924000Z,1776993552924,GOLD,xyz:GOLD,4708.6,0.1227,1,4708.7,3.3721,5,4708.65,0.0999999999994543,0.21237509689497905,1.5424999999999998,7261.91609,54.344699999999996,255910.04507,187.1334,880767.44607,217.01439999999997,1022065.97437
2026-04-24T01:19:14.001245Z,2026-04-24T01:19:14.004000Z,1776993554004,GOLD,xyz:GOLD,4708.6,0.1227,1,4708.7,2.4721,4,4708.65,0.0999999999994543,0.21237509689497905,2.5002000000000004,11770.831,52.419799999999995,246845.92891,159.36520000000002,750055.3152,183.0562,862145.1010499999
2026-04-24T01:19:15.000779Z,2026-04-24T01:19:14.544000Z,1776993554544,GOLD,xyz:GOLD,4708.6,0.1227,1,4708.7,2.4721,4,4708.65,0.0999999999994543,0.21237509689497905,16.3728,77080.92313000001,51.358000000000004,241845.91270999998,138.94850000000002,654024.8108099999,213.13019999999995,1003782.2846299999
2026-04-24T01:19:16.000537Z,2026-04-24T01:19:15.611000Z,1776993555611,GOLD,xyz:GOLD,4708.6,0.1227,1,4708.7,2.4721,4,4708.65,0.0999999999994543,0.21237509689497905,16.3728,77080.92313000001,28.263900000000003,133091.51721000002,170.8756,804318.44135,206.5206,972645.6081000001
2026-04-24T01:19:17.001115Z,2026-04-24T01:19:16.696000Z,1776993556696,GOLD,xyz:GOLD,4708.6,0.3724,2,4708.7,2.5996,6,4708.65,0.0999999999994543,0.21237509689497905,2.8555,13444.43595,25.782100000000003,121405.17308,107.81769999999999,507535.33622000006,196.39939999999999,924997.6298199999
2026-04-24T01:19:18.005516Z,2026-04-24T01:19:17.762000Z,1776993557762,GOLD,xyz:GOLD,4708.6,0.932,3,4708.7,2.5633,5,4708.65,0.0999999999994543,0.21237509689497905,3.4151,16079.36851,12.3169,57998.777449999994,162.7619,766177.3276300002,179.48489999999995,845344.7056999998
2026-04-24T01:19:19.001409Z,2026-04-24T01:19:18.851000Z,1776993558851,GOLD,xyz:GOLD,4708.6,1.0284,3,4708.7,2.5633,5,4708.65,0.0999999999994543,0.21237509689497905,16.3615,77031.07645,10.1594,47838.83195,181.6371,855011.2096899999,148.34479999999996,698685.7468300001
2026-04-24T01:19:20.000421Z,2026-04-24T01:19:19.927000Z,1776993559927,GOLD,xyz:GOLD,4708.6,1.0284,3,4708.7,2.5633,5,4708.65,0.0999999999994543,0.21237509689497905,3.4088000000000003,16049.745880000002,10.159199999999998,47838.84573,130.71769999999998,615319.67938,180.62509999999997,850733.25799
2026-04-24T01:19:21.002661Z,2026-04-24T01:19:21.018000Z,1776993561018,GOLD,xyz:GOLD,4708.6,1.0284,3,4708.7,2.5633,5,4708.65,0.0999999999994543,0.21237509689497905,3.6211,17049.339200000002,10.159199999999998,47838.84573,162.8571,766625.6740800001,180.9012,852033.90987
2026-04-24T01:19:22.000679Z,2026-04-24T01:19:22.116000Z,1776993562116,GOLD,xyz:GOLD,4708.6,0.3723,2,4708.7,2.5222,4,4708.65,0.0999999999994543,0.21237509689497905,2.965,13960.026740000001,9.0476,42604.35441,151.7336,714243.8054,139.30919999999998,656139.9154099999
2026-04-24T01:19:23.000671Z,2026-04-24T01:19:22.647000Z,1776993562647,GOLD,xyz:GOLD,4708.6,0.3723,2,4708.7,5.7077,5,4708.65,0.0999999999994543,0.21237509689497905,2.8532,13433.627620000003,10.0312,47234.83527999999,173.71649999999997,817728.8950899999,192.58709999999996,907091.9368399997
2026-04-24T01:19:24.000283Z,2026-04-24T01:19:23.724000Z,1776993563724,GOLD,xyz:GOLD,4708.6,0.3723,2,4708.7,5.7077,5,4708.65,0.0999999999994543,0.21237509689497905,2.8532,13433.627620000003,12.427900000000001,58521.10573999999,167.23389999999998,787194.1346699998,179.86259999999996,847143.24455
2026-04-24T01:19:25.000649Z,2026-04-24T01:19:24.800000Z,1776993564800,GOLD,xyz:GOLD,4708.6,0.1226,1,4708.7,5.7577,6,4708.65,0.0999999999994543,0.21237509689497905,2.8926,13617.57004,27.3647,128856.24870999999,140.8995,663176.64565,212.81109999999998,1002276.67662
2026-04-24T01:19:26.001700Z,2026-04-24T01:19:25.860000Z,1776993565860,GOLD,xyz:GOLD,4708.6,0.1226,1,4708.7,5.7577,6,4708.65,0.0999999999994543,0.21237509689497905,15.6378,73616.87356,30.0565,141531.66573,152.8447,719410.1891699999,207.04399999999998,975121.34684
2026-04-24T01:19:27.000913Z,2026-04-24T01:19:26.931000Z,1776993566931,GOLD,xyz:GOLD,4708.6,0.1226,1,4708.7,6.6577,7,4708.65,0.0999999999994543,0.21237509689497905,2.8926,13617.57004,28.4581,134003.92427000002,190.90049999999997,898480.38253,202.11209999999997,951865.45083
2026-04-24T01:19:28.001034Z,2026-04-24T01:19:27.476000Z,1776993567476,GOLD,xyz:GOLD,4708.6,0.1226,1,4708.7,6.6577,7,4708.65,0.0999999999994543,0.21237509689497905,16.5578,77942.12902,42.3604,199471.63144,207.1067,974738.9307899999,184.42329999999998,868555.24216
2026-04-24T01:19:29.000149Z,2026-04-24T01:19:29.105000Z,1776993569105,GOLD,xyz:GOLD,4708.6,0.1226,1,4708.7,6.6577,7,4708.65,0.0999999999994543,0.21237509689497905,2.9263000000000003,13776.14452,47.790800000000004,225043.92808,184.52590000000004,868484.8113599999,196.22099999999998,924127.7070300002
2026-04-24T01:19:30.001162Z,2026-04-24T01:19:29.672000Z,1776993569672,GOLD,xyz:GOLD,4708.6,0.1226,1,4708.7,6.6577,7,4708.65,0.0999999999994543,0.21237509689497905,2.9263000000000003,13776.14452,70.4347,331676.46969000006,183.7486,864826.8375599999,218.10449999999994,1027178.5365200001
2026-04-24T01:19:31.002563Z,2026-04-24T01:19:30.753000Z,1776993570753,GOLD,xyz:GOLD,4708.6,0.1226,1,4708.7,11.4051,10,4708.65,0.0999999999994543,0.21237509689497905,29.418100000000003,138475.41322000002,63.2753,297960.14536,224.23170000000002,1055324.5232000002,218.7943,1030416.4597800003
2026-04-24T01:19:32.000515Z,2026-04-24T01:19:31.825000Z,1776993571825,GOLD,xyz:GOLD,4708.6,0.0631,1,4708.7,12.0051,11,4708.65,0.0999999999994543,0.21237509689497905,28.3545,133469.47443,76.8295,361785.37651,204.25070000000002,961273.8197799999,229.37219999999996,1080232.94089
2026-04-24T01:19:33.000482Z,2026-04-24T01:19:32.900000Z,1776993572900,GOLD,xyz:GOLD,4708.6,0.0631,1,4708.7,12.0051,11,4708.65,0.0999999999994543,0.21237509689497905,28.3545,133469.47443,76.8295,361785.37651,204.4089,962018.4038999999,229.34069999999997,1080084.39967
2026-04-24T01:19:34.262427Z,2026-04-24T01:19:33.957000Z,1776993573957,GOLD,xyz:GOLD,4708.6,0.0631,1,4708.7,12.0051,11,4708.65,0.0999999999994543,0.21237509689497905,28.3545,133469.47443,76.8295,361785.37651,223.74550000000002,1053016.37978,230.21349999999995,1084195.6321500002
2026-04-24T01:19:35.001185Z,2026-04-24T01:19:34.499000Z,1776993574499,GOLD,xyz:GOLD,4708.6,0.0631,1,4708.7,29.9938,14,4708.65,0.0999999999994543,0.21237509689497905,4.1141,19365.117359999997,50.1705,236240.67612000002,141.45850000000002,665696.00544,200.49979999999996,944265.5893400002
2026-04-24T01:19:36.000686Z,2026-04-24T01:19:35.609000Z,1776993575609,GOLD,xyz:GOLD,4707.5,0.0042,1,4707.6,20.2886,8,4707.55,0.1000000000003638,0.21242472198991788,5.1291,24142.1044,42.262699999999995,198964.76387999998,166.20430000000002,782119.4756899999,187.66649999999998,883654.23132
2026-04-24T01:19:37.001152Z,2026-04-24T01:19:36.691000Z,1776993576691,GOLD,xyz:GOLD,4707.5,0.0042,1,4707.6,17.1023,7,4707.55,0.1000000000003638,0.21242472198991788,50.0132,235393.65194000004,39.484899999999996,185888.25938999996,191.2986,900229.47327,225.5819,1062200.19692
2026-04-24T01:19:38.000531Z,2026-04-24T01:19:37.770000Z,1776993577770,GOLD,xyz:GOLD,4707.5,0.2705,2,4707.6,4.4323,6,4707.55,0.1000000000003638,0.21242472198991788,4.492999999999999,21148.60495,23.736600000000003,111747.93975,164.7535,775330.24569,189.3887,891767.1354799999
