captured_at_utc,exchange_time,exchange_time_ms,asset,symbol,market_id,book_nonce,best_bid_px,best_bid_sz,best_bid_orders,best_ask_px,best_ask_sz,best_ask_orders,mid_px,spread_px,spread_bps,bid_depth_5_sz,bid_depth_5_notional,ask_depth_5_sz,ask_depth_5_notional,bid_depth_20_sz,bid_depth_20_notional,ask_depth_20_sz,ask_depth_20_notional
2026-04-23T08:17:27.046574Z,2026-04-23T08:17:26.874564Z,1776932246874,SILVER,XAG,93,10590685380,76.1468,1.21,0,76.1665,9.61,0,76.15665,0.019700000000000273,2.5867734465736443,93.4,7111.053876,1043.1000000000001,79450.173132,7390.44,562561.542263,4018.520000000001,306124.312289
2026-04-23T08:17:28.000145Z,2026-04-23T08:17:27.929453Z,1776932247929,SILVER,XAG,93,10590686189,76.1468,1.21,0,76.1665,9.61,0,76.15665,0.019700000000000273,2.5867734465736443,93.4,7111.053876,1043.1000000000001,79450.173132,7390.44,562561.542263,4052.940000000001,308747.280803
2026-04-23T08:17:29.008959Z,2026-04-23T08:17:28.877719Z,1776932248877,SILVER,XAG,93,10590687119,76.1482,1.21,0,76.1671,39.39,0,76.15765,0.018900000000002137,2.481694222445432,93.4,7111.0555699999995,457.41999999999996,34841.402842999996,7386.09,562272.0047009999,2814.620000000001,214424.32526599997
2026-04-23T08:17:30.030022Z,2026-04-23T08:17:29.879616Z,1776932249879,SILVER,XAG,93,10590688110,76.1482,1.21,0,76.1671,39.39,0,76.15765,0.018900000000002137,2.481694222445432,162.17000000000002,12347.920146,417.9599999999999,31835.698173999997,7386.09,562274.6238129999,2563.5800000000004,195299.276576
