timestamp,symbol_hyper,hyper_price,symbol_lighter,open,high,low,close,volume,lighter_price,asset,hyper_source,hyper_symbol,lighter_symbol,signed_basis_bps,abs_basis_gap_bps,overpriced_exchange,underpriced_exchange,basis_trade_side,converged_band,diverged_band,observed,signed_basis_bps_estimated,abs_basis_gap_bps_estimated,estimated
2026-04-14 05:03:00+00:00,GOOGL,321.445,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,4.512916277621404,4.512916277621404,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,4.512916277621404,4.512916277621404,False
2026-04-14 05:04:00+00:00,GOOGL,321.445,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,4.512916277621404,4.512916277621404,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,4.512916277621404,4.512916277621404,False
2026-04-14 05:05:00+00:00,GOOGL,321.45,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,4.66853408029877,4.66853408029877,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,4.66853408029877,4.66853408029877,False
2026-04-14 05:06:00+00:00,GOOGL,321.445,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,4.512916277621404,4.512916277621404,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,4.512916277621404,4.512916277621404,False
2026-04-14 05:07:00+00:00,GOOGL,321.46,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,4.979769685651281,4.979769685651281,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,4.979769685651281,4.979769685651281,False
2026-04-14 05:08:00+00:00,GOOGL,321.515,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,6.691565515093423,6.691565515093423,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,True,True,6.691565515093423,6.691565515093423,False
2026-04-14 05:09:00+00:00,,,,,,,,,,GOOGL,km,GOOGL,GOOGL,,,,,,,,False,6.302521008402229,6.302521008402229,True
2026-04-14 05:10:00+00:00,GOOGL,321.49,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,5.913476501711035,5.913476501711035,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,True,True,5.913476501711035,5.913476501711035,False
2026-04-14 05:11:00+00:00,GOOGL,321.51,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,6.535947712418277,6.535947712418277,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,True,True,6.535947712418277,6.535947712418277,False
2026-04-14 05:12:00+00:00,GOOGL,321.47,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,5.291005291006012,5.291005291006012,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,True,True,5.291005291006012,5.291005291006012,False
2026-04-14 05:13:00+00:00,GOOGL,321.42,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,3.7348272642390157,3.7348272642390157,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,3.7348272642390157,3.7348272642390157,False
2026-04-14 05:14:00+00:00,GOOGL,321.43,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,4.046062869591527,4.046062869591527,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,4.046062869591527,4.046062869591527,False
2026-04-14 05:15:00+00:00,,,,,,,,,,GOOGL,km,GOOGL,GOOGL,,,,,,,,False,3.501400560222967,3.501400560222967,True
2026-04-14 05:16:00+00:00,GOOGL,321.395,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,2.956738250854407,2.956738250854407,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,2.956738250854407,2.956738250854407,False
2026-04-14 05:17:00+00:00,GOOGL,321.385,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,2.645502645501896,2.645502645501896,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,2.645502645501896,2.645502645501896,False
2026-04-14 05:18:00+00:00,GOOGL,321.39,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,2.8011204481792618,2.8011204481792618,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,2.8011204481792618,2.8011204481792618,False
2026-04-14 05:19:00+00:00,GOOGL,321.365,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,2.0230314347968736,2.0230314347968736,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,2.0230314347968736,2.0230314347968736,False
2026-04-14 05:20:00+00:00,GOOGL,321.42,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,3.7348272642390157,3.7348272642390157,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,3.7348272642390157,3.7348272642390157,False
2026-04-14 05:21:00+00:00,,,,,,,,,,GOOGL,km,GOOGL,GOOGL,,,,,,,,False,4.357298474945148,4.357298474945148,True
2026-04-14 05:22:00+00:00,GOOGL,321.46,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,4.979769685651281,4.979769685651281,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,4.979769685651281,4.979769685651281,False
2026-04-14 05:23:00+00:00,,,,,,,,,,GOOGL,km,GOOGL,GOOGL,,,,,,,,False,4.1238717709290995,4.1238717709290995,True
2026-04-14 05:24:00+00:00,GOOGL,321.405,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,3.2679738562069183,3.2679738562069183,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,3.2679738562069183,3.2679738562069183,False
2026-04-14 05:25:00+00:00,GOOGL,321.41,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,3.4235916588865045,3.4235916588865045,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,3.4235916588865045,3.4235916588865045,False
2026-04-14 05:26:00+00:00,GOOGL,321.335,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,1.0893246187348993,1.0893246187348993,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,1.0893246187348993,1.0893246187348993,False
2026-04-14 05:27:00+00:00,GOOGL,321.33,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,0.9337068160597539,0.9337068160597539,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,0.9337068160597539,0.9337068160597539,False
2026-04-14 05:28:00+00:00,GOOGL,321.31,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,0.31123560535251116,0.31123560535251116,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,0.31123560535251116,0.31123560535251116,False
2026-04-14 05:29:00+00:00,GOOGL,321.34,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,1.244942421412265,1.244942421412265,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,1.244942421412265,1.244942421412265,False
2026-04-14 05:30:00+00:00,,,,,,,,,,GOOGL,km,GOOGL,GOOGL,,,,,,,,False,0.7780890133823881,0.7780890133823881,True
2026-04-14 05:31:00+00:00,GOOGL,321.31,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,0.31123560535251116,0.31123560535251116,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,0.31123560535251116,0.31123560535251116,False
2026-04-14 05:32:00+00:00,,,,,,,,,,GOOGL,km,GOOGL,GOOGL,,,,,,,,False,-0.2334267040160487,0.2334267040160487,True
2026-04-14 05:33:00+00:00,GOOGL,321.275,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,-0.7780890133846086,0.7780890133846086,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-0.7780890133846086,0.7780890133846086,False
2026-04-14 05:34:00+00:00,GOOGL,321.26,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,-1.2449424214133753,1.2449424214133753,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-1.2449424214133753,1.2449424214133753,False
2026-04-14 05:35:00+00:00,GOOGL,321.235,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,-2.0230314347957634,2.0230314347957634,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-2.0230314347957634,2.0230314347957634,False
2026-04-14 05:36:00+00:00,,,,,,,,,,GOOGL,km,GOOGL,GOOGL,,,,,,,,False,-1.7117958294426971,1.7117958294426971,True
2026-04-14 05:37:00+00:00,GOOGL,321.255,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,-1.4005602240896309,1.4005602240896309,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-1.4005602240896309,1.4005602240896309,False
2026-04-14 05:38:00+00:00,GOOGL,321.195,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,-3.267973856210249,3.267973856210249,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-3.267973856210249,3.267973856210249,False
2026-04-14 05:39:00+00:00,GOOGL,321.1,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,-6.224712107064656,6.224712107064656,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-6.224712107064656,6.224712107064656,False
2026-04-14 05:40:00+00:00,GOOGL,321.08,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,-6.847183317771899,6.847183317771899,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-6.847183317771899,6.847183317771899,False
2026-04-14 05:41:00+00:00,,,,,,,,,,GOOGL,km,GOOGL,GOOGL,,,,,,,,False,-6.847183317771899,6.847183317771899,True
2026-04-14 05:42:00+00:00,GOOGL,321.08,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,-6.847183317771899,6.847183317771899,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-6.847183317771899,6.847183317771899,False
2026-04-14 05:43:00+00:00,GOOGL,321.18,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,-3.7348272642390157,3.7348272642390157,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-3.7348272642390157,3.7348272642390157,False
2026-04-14 05:44:00+00:00,GOOGL,321.32,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,0.6224712107050223,0.6224712107050223,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,0.6224712107050223,0.6224712107050223,False
2026-04-14 05:45:00+00:00,GOOGL,321.405,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,3.2679738562069183,3.2679738562069183,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,3.2679738562069183,3.2679738562069183,False
2026-04-14 05:46:00+00:00,GOOGL,321.43,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,4.046062869591527,4.046062869591527,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,4.046062869591527,4.046062869591527,False
2026-04-14 05:47:00+00:00,GOOGL,321.365,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,2.0230314347968736,2.0230314347968736,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,2.0230314347968736,2.0230314347968736,False
2026-04-14 05:48:00+00:00,,,,,,,,,,GOOGL,km,GOOGL,GOOGL,,,,,,,,False,3.501400560224077,3.501400560224077,True
2026-04-14 05:49:00+00:00,GOOGL,321.46,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,4.979769685651281,4.979769685651281,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,4.979769685651281,4.979769685651281,False
2026-04-14 05:50:00+00:00,,,,,,,,,,GOOGL,km,GOOGL,GOOGL,,,,,,,,False,6.769374416432106,6.769374416432106,True
2026-04-14 05:51:00+00:00,GOOGL,321.575,GOOGL,321.3,321.3,321.3,321.3,0.0,321.3,GOOGL,km,GOOGL,GOOGL,8.55897914721293,8.55897914721293,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,True,True,8.55897914721293,8.55897914721293,False
