timestamp,symbol_hyper,hyper_price,symbol_lighter,open,high,low,close,volume,lighter_price,asset,hyper_source,hyper_symbol,lighter_symbol,signed_basis_bps,abs_basis_gap_bps,overpriced_exchange,underpriced_exchange,basis_trade_side,converged_band,diverged_band,observed,signed_basis_bps_estimated,abs_basis_gap_bps_estimated,estimated
2026-04-15 11:38:00+00:00,HOOD,84.957,HOOD,84.894,85.046,84.894,85.046,5.679,85.046,HOOD,cash,HOOD,HOOD,-10.464924864193037,10.464924864193037,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-10.464924864193037,10.464924864193037,False
2026-04-15 11:39:00+00:00,HOOD,85.051,HOOD,85.046,85.059,85.046,85.059,1.5,85.059,HOOD,cash,HOOD,HOOD,-0.9405236365345182,0.9405236365345182,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-0.9405236365345182,0.9405236365345182,False
2026-04-15 11:40:00+00:00,,,,,,,,,,HOOD,cash,HOOD,HOOD,,,,,,,,False,-11.878402761732465,11.878402761732465,True
2026-04-15 11:41:00+00:00,HOOD,84.833,HOOD,85.027,85.027,85.027,85.027,0.0,85.027,HOOD,cash,HOOD,HOOD,-22.816281886930412,22.816281886930412,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-22.816281886930412,22.816281886930412,False
2026-04-15 11:42:00+00:00,HOOD,84.6,HOOD,85.027,85.027,85.027,85.027,0.0,85.027,HOOD,cash,HOOD,HOOD,-50.21934209133661,50.21934209133661,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-50.21934209133661,50.21934209133661,False
2026-04-15 11:43:00+00:00,HOOD,84.57,HOOD,85.027,85.027,85.027,85.027,0.0,85.027,HOOD,cash,HOOD,HOOD,-53.747633104779254,53.747633104779254,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-53.747633104779254,53.747633104779254,False
2026-04-15 11:44:00+00:00,,,,,,,,,,HOOD,cash,HOOD,HOOD,,,,,,,,False,-28.581205424924036,28.581205424924036,True
2026-04-15 11:45:00+00:00,HOOD,84.896,HOOD,84.601,84.925,84.601,84.925,1.163,84.925,HOOD,cash,HOOD,HOOD,-3.41477774506882,3.41477774506882,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-3.41477774506882,3.41477774506882,False
2026-04-15 11:46:00+00:00,HOOD,84.775,HOOD,84.925,85.118,84.925,85.118,24.333,85.118,HOOD,cash,HOOD,HOOD,-40.29699945957255,40.29699945957255,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-40.29699945957255,40.29699945957255,False
2026-04-15 11:47:00+00:00,HOOD,84.811,HOOD,85.118,85.118,84.806,84.806,46.506,84.806,HOOD,cash,HOOD,HOOD,0.5895809258782414,0.5895809258782414,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,0.5895809258782414,0.5895809258782414,False
2026-04-15 11:48:00+00:00,,,,,,,,,,HOOD,cash,HOOD,HOOD,,,,,,,,False,1.1199215998525247,1.1199215998525247,True
2026-04-15 11:49:00+00:00,HOOD,84.849,HOOD,84.813,84.835,84.813,84.835,1.603,84.835,HOOD,cash,HOOD,HOOD,1.650262273826808,1.650262273826808,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,1.650262273826808,1.650262273826808,False
2026-04-15 11:50:00+00:00,,,,,,,,,,HOOD,cash,HOOD,HOOD,,,,,,,,False,-0.5305692886586888,0.5305692886586888,True
2026-04-15 11:51:00+00:00,HOOD,84.804,HOOD,84.827,84.827,84.827,84.827,0.637,84.827,HOOD,cash,HOOD,HOOD,-2.7114008511441856,2.7114008511441856,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-2.7114008511441856,2.7114008511441856,False
2026-04-15 11:52:00+00:00,HOOD,84.915,HOOD,84.827,84.892,84.819,84.892,7.308,84.892,HOOD,cash,HOOD,HOOD,2.7093247891452066,2.7093247891452066,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,2.7093247891452066,2.7093247891452066,False
2026-04-15 11:53:00+00:00,HOOD,84.915,HOOD,84.892,84.892,84.892,84.892,0.0,84.892,HOOD,cash,HOOD,HOOD,2.7093247891452066,2.7093247891452066,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,2.7093247891452066,2.7093247891452066,False
2026-04-15 11:54:00+00:00,,,,,,,,,,HOOD,cash,HOOD,HOOD,,,,,,,,False,-22.16798622046545,22.16798622046545,True
2026-04-15 11:55:00+00:00,HOOD,84.836,HOOD,84.917,85.237,84.917,85.237,48.628,85.237,HOOD,cash,HOOD,HOOD,-47.04529723007611,47.04529723007611,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-47.04529723007611,47.04529723007611,False
2026-04-15 11:56:00+00:00,HOOD,85.253,HOOD,85.237,85.237,85.237,85.237,0.0,85.237,HOOD,cash,HOOD,HOOD,1.8771190914756986,1.8771190914756986,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,1.8771190914756986,1.8771190914756986,False
2026-04-15 11:57:00+00:00,HOOD,85.321,HOOD,85.237,85.237,85.237,85.237,0.0,85.237,HOOD,cash,HOOD,HOOD,9.854875230241866,9.854875230241866,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,True,True,9.854875230241866,9.854875230241866,False
2026-04-15 11:58:00+00:00,HOOD,85.323,HOOD,85.388,85.578,85.388,85.578,66.447,85.578,HOOD,cash,HOOD,HOOD,-29.797377830752538,29.797377830752538,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-29.797377830752538,29.797377830752538,False
2026-04-15 11:59:00+00:00,HOOD,85.554,HOOD,85.578,85.578,85.578,85.578,0.0,85.578,HOOD,cash,HOOD,HOOD,-2.804459089953415,2.804459089953415,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-2.804459089953415,2.804459089953415,False
2026-04-15 12:00:00+00:00,HOOD,85.552,HOOD,85.546,85.546,85.546,85.546,1.513,85.546,HOOD,cash,HOOD,HOOD,0.7013770369157513,0.7013770369157513,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,0.7013770369157513,0.7013770369157513,False
2026-04-15 12:01:00+00:00,,,,,,,,,,HOOD,cash,HOOD,HOOD,,,,,,,,False,-10.975000947483494,10.975000947483494,True
2026-04-15 12:02:00+00:00,HOOD,85.452,HOOD,85.527,85.647,85.527,85.646,29.252,85.646,HOOD,cash,HOOD,HOOD,-22.65137893188274,22.65137893188274,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-22.65137893188274,22.65137893188274,False
2026-04-15 12:03:00+00:00,HOOD,85.741,HOOD,85.646,86.116,85.646,85.892,70.89800000000001,85.892,HOOD,cash,HOOD,HOOD,-17.5802170167183,17.5802170167183,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-17.5802170167183,17.5802170167183,False
2026-04-15 12:04:00+00:00,HOOD,85.907,HOOD,85.892,85.912,85.892,85.912,2.425,85.912,HOOD,cash,HOOD,HOOD,-0.5819908743842639,0.5819908743842639,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-0.5819908743842639,0.5819908743842639,False
2026-04-15 12:05:00+00:00,,,,,,,,,,HOOD,cash,HOOD,HOOD,,,,,,,,False,-4.201623005365973,4.201623005365973,True
2026-04-15 12:06:00+00:00,HOOD,85.597,HOOD,85.563,85.664,85.563,85.664,0.671,85.664,HOOD,cash,HOOD,HOOD,-7.821255136347682,7.821255136347682,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-7.821255136347682,7.821255136347682,False
2026-04-15 12:07:00+00:00,HOOD,85.599,HOOD,85.664,85.664,85.664,85.664,0.0,85.664,HOOD,cash,HOOD,HOOD,-7.587784833769096,7.587784833769096,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-7.587784833769096,7.587784833769096,False
2026-04-15 12:08:00+00:00,HOOD,85.628,HOOD,85.664,85.664,85.664,85.664,0.0,85.664,HOOD,cash,HOOD,HOOD,-4.202465446395687,4.202465446395687,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-4.202465446395687,4.202465446395687,False
2026-04-15 12:09:00+00:00,HOOD,85.684,HOOD,85.671,85.671,85.671,85.671,83.0,85.671,HOOD,cash,HOOD,HOOD,1.5174329703149247,1.5174329703149247,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,1.5174329703149247,1.5174329703149247,False
2026-04-15 12:10:00+00:00,,,,,,,,,,HOOD,cash,HOOD,HOOD,,,,,,,,False,-5.369378202660369,5.369378202660369,True
2026-04-15 12:11:00+00:00,HOOD,85.566,HOOD,85.671,85.671,85.671,85.671,0.0,85.671,HOOD,cash,HOOD,HOOD,-12.256189375635662,12.256189375635662,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-12.256189375635662,12.256189375635662,False
2026-04-15 12:12:00+00:00,HOOD,85.333,HOOD,85.599,85.599,85.599,85.599,1.5,85.599,HOOD,cash,HOOD,HOOD,-31.07512938235302,31.07512938235302,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-31.07512938235302,31.07512938235302,False
2026-04-15 12:13:00+00:00,HOOD,85.149,HOOD,85.599,85.599,85.599,85.599,0.0,85.599,HOOD,cash,HOOD,HOOD,-52.57070760172455,52.57070760172455,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-52.57070760172455,52.57070760172455,False
2026-04-15 12:14:00+00:00,HOOD,85.187,HOOD,85.599,85.599,85.599,85.599,0.0,85.599,HOOD,cash,HOOD,HOOD,-48.13140340424571,48.13140340424571,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-48.13140340424571,48.13140340424571,False
2026-04-15 12:15:00+00:00,,,,,,,,,,HOOD,cash,HOOD,HOOD,,,,,,,,False,-20.244330241301345,20.244330241301345,True
2026-04-15 12:16:00+00:00,HOOD,85.113,HOOD,84.946,85.048,84.677,85.048,10.58,85.048,HOOD,cash,HOOD,HOOD,7.64274292164302,7.64274292164302,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,True,True,7.64274292164302,7.64274292164302,False
2026-04-15 12:17:00+00:00,HOOD,84.84,HOOD,85.048,85.048,84.822,84.873,1.093,84.873,HOOD,cash,HOOD,HOOD,-3.888162313103738,3.888162313103738,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-3.888162313103738,3.888162313103738,False
2026-04-15 12:18:00+00:00,HOOD,84.876,HOOD,84.873,84.873,84.873,84.873,0.0,84.873,HOOD,cash,HOOD,HOOD,0.3534693011908452,0.3534693011908452,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,0.3534693011908452,0.3534693011908452,False
2026-04-15 12:19:00+00:00,,,,,,,,,,HOOD,cash,HOOD,HOOD,,,,,,,,False,5.950066570051815,5.950066570051815,True
2026-04-15 12:20:00+00:00,HOOD,84.971,HOOD,84.873,84.873,84.873,84.873,0.0,84.873,HOOD,cash,HOOD,HOOD,11.546663838912785,11.546663838912785,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,True,True,11.546663838912785,11.546663838912785,False
2026-04-15 12:21:00+00:00,HOOD,84.994,HOOD,84.873,84.873,84.873,84.873,0.0,84.873,HOOD,cash,HOOD,HOOD,14.256595148043338,14.256595148043338,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,True,True,14.256595148043338,14.256595148043338,False
2026-04-15 12:22:00+00:00,HOOD,84.984,HOOD,85.036,85.036,85.036,85.036,0.139,85.036,HOOD,cash,HOOD,HOOD,-6.1150571522661235,6.1150571522661235,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-6.1150571522661235,6.1150571522661235,False
2026-04-15 12:23:00+00:00,,,,,,,,,,HOOD,cash,HOOD,HOOD,,,,,,,,False,-4.35106793500728,4.35106793500728,True
2026-04-15 12:24:00+00:00,HOOD,85.016,HOOD,85.038,85.038,85.038,85.038,0.0,85.038,HOOD,cash,HOOD,HOOD,-2.5870787177484367,2.5870787177484367,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-2.5870787177484367,2.5870787177484367,False
2026-04-15 12:25:00+00:00,HOOD,84.892,HOOD,85.038,85.038,85.038,85.038,0.0,85.038,HOOD,cash,HOOD,HOOD,-17.168795126885072,17.168795126885072,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-17.168795126885072,17.168795126885072,False
2026-04-15 12:26:00+00:00,HOOD,84.976,HOOD,85.038,85.038,85.038,85.038,0.0,85.038,HOOD,cash,HOOD,HOOD,-7.290858204567208,7.290858204567208,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-7.290858204567208,7.290858204567208,False
