timestamp,symbol_hyper,hyper_price,symbol_lighter,open,high,low,close,volume,lighter_price,asset,hyper_source,hyper_symbol,lighter_symbol,signed_basis_bps,abs_basis_gap_bps,overpriced_exchange,underpriced_exchange,basis_trade_side,converged_band,diverged_band,observed,signed_basis_bps_estimated,abs_basis_gap_bps_estimated,estimated
2026-04-14 05:03:00+00:00,MSTR,134.795,MSTR,134.94,134.94,134.94,134.94,0.0,134.94,MSTR,xyz,MSTR,MSTR,-10.745516525864085,10.745516525864085,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-10.745516525864085,10.745516525864085,False
2026-04-14 05:04:00+00:00,MSTR,134.795,MSTR,134.94,134.94,134.94,134.94,0.0,134.94,MSTR,xyz,MSTR,MSTR,-10.745516525864085,10.745516525864085,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-10.745516525864085,10.745516525864085,False
2026-04-14 05:05:00+00:00,MSTR,134.79,MSTR,134.94,134.94,134.94,134.94,0.0,134.94,MSTR,xyz,MSTR,MSTR,-11.11605157848028,11.11605157848028,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-11.11605157848028,11.11605157848028,False
2026-04-14 05:06:00+00:00,MSTR,134.755,MSTR,134.94,134.94,134.94,134.94,0.0,134.94,MSTR,xyz,MSTR,MSTR,-13.70979694679142,13.70979694679142,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-13.70979694679142,13.70979694679142,False
2026-04-14 05:07:00+00:00,MSTR,134.75,MSTR,134.94,134.94,134.94,134.94,0.0,134.94,MSTR,xyz,MSTR,MSTR,-14.080331999406503,14.080331999406503,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-14.080331999406503,14.080331999406503,False
2026-04-14 05:08:00+00:00,MSTR,134.8,MSTR,134.94,134.94,134.94,134.94,0.0,134.94,MSTR,xyz,MSTR,MSTR,-10.37498147324678,10.37498147324678,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-10.37498147324678,10.37498147324678,False
2026-04-14 05:09:00+00:00,,,,,,,,,,MSTR,xyz,MSTR,MSTR,,,,,,,,False,-10.745516525863529,10.745516525863529,True
2026-04-14 05:10:00+00:00,MSTR,134.79,MSTR,134.94,134.94,134.94,134.94,0.0,134.94,MSTR,xyz,MSTR,MSTR,-11.11605157848028,11.11605157848028,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-11.11605157848028,11.11605157848028,False
2026-04-14 05:11:00+00:00,MSTR,134.855,MSTR,134.94,134.94,134.94,134.94,0.0,134.94,MSTR,xyz,MSTR,MSTR,-6.299095894471973,6.299095894471973,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-6.299095894471973,6.299095894471973,False
2026-04-14 05:12:00+00:00,MSTR,134.88,MSTR,134.94,134.94,134.94,134.94,0.0,134.94,MSTR,xyz,MSTR,MSTR,-4.446420631392112,4.446420631392112,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-4.446420631392112,4.446420631392112,False
2026-04-14 05:13:00+00:00,MSTR,134.875,MSTR,134.94,134.94,134.94,134.94,0.0,134.94,MSTR,xyz,MSTR,MSTR,-4.816955684007196,4.816955684007196,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-4.816955684007196,4.816955684007196,False
2026-04-14 05:14:00+00:00,MSTR,134.87,MSTR,134.94,134.94,134.94,134.94,0.0,134.94,MSTR,xyz,MSTR,MSTR,-5.18749073662339,5.18749073662339,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-5.18749073662339,5.18749073662339,False
2026-04-14 05:15:00+00:00,,,,,,,,,,MSTR,xyz,MSTR,MSTR,,,,,,,,False,-7.595968578626988,7.595968578626988,True
2026-04-14 05:16:00+00:00,MSTR,134.805,MSTR,134.94,134.94,134.94,134.94,0.0,134.94,MSTR,xyz,MSTR,MSTR,-10.004446420630586,10.004446420630586,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-10.004446420630586,10.004446420630586,False
2026-04-14 05:17:00+00:00,MSTR,134.805,MSTR,134.94,134.94,134.94,134.94,0.0,134.94,MSTR,xyz,MSTR,MSTR,-10.004446420630586,10.004446420630586,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-10.004446420630586,10.004446420630586,False
2026-04-14 05:18:00+00:00,MSTR,134.82,MSTR,134.76,134.76,134.76,134.76,37.1168,134.76,MSTR,xyz,MSTR,MSTR,4.452359750668489,4.452359750668489,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,4.452359750668489,4.452359750668489,False
2026-04-14 05:19:00+00:00,MSTR,134.805,MSTR,134.76,134.76,134.76,134.76,0.0,134.76,MSTR,xyz,MSTR,MSTR,3.339269813003032,3.339269813003032,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,3.339269813003032,3.339269813003032,False
2026-04-14 05:20:00+00:00,MSTR,134.825,MSTR,134.76,134.76,134.76,134.76,0.0,134.76,MSTR,xyz,MSTR,MSTR,4.823389729891048,4.823389729891048,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,4.823389729891048,4.823389729891048,False
2026-04-14 05:21:00+00:00,,,,,,,,,,MSTR,xyz,MSTR,MSTR,,,,,,,,False,4.266844761057209,4.266844761057209,True
2026-04-14 05:22:00+00:00,MSTR,134.81,MSTR,134.76,134.76,134.76,134.76,0.0,134.76,MSTR,xyz,MSTR,MSTR,3.7102997922233705,3.7102997922233705,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,3.7102997922233705,3.7102997922233705,False
2026-04-14 05:23:00+00:00,,,,,,,,,,MSTR,xyz,MSTR,MSTR,,,,,,,,False,2.782724844168083,2.782724844168083,True
2026-04-14 05:24:00+00:00,MSTR,134.785,MSTR,134.76,134.76,134.76,134.76,0.0,134.76,MSTR,xyz,MSTR,MSTR,1.8551498961127955,1.8551498961127955,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,1.8551498961127955,1.8551498961127955,False
2026-04-14 05:25:00+00:00,MSTR,134.755,MSTR,134.66,134.66,134.66,134.66,37.114,134.66,MSTR,xyz,MSTR,MSTR,7.054804693300554,7.054804693300554,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,True,True,7.054804693300554,7.054804693300554,False
2026-04-14 05:26:00+00:00,MSTR,134.695,MSTR,134.66,134.66,134.66,134.66,0.0,134.66,MSTR,xyz,MSTR,MSTR,2.599138571215409,2.599138571215409,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,2.599138571215409,2.599138571215409,False
2026-04-14 05:27:00+00:00,MSTR,134.665,MSTR,134.66,134.66,134.66,134.66,0.0,134.66,MSTR,xyz,MSTR,MSTR,0.3713055101739471,0.3713055101739471,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,0.3713055101739471,0.3713055101739471,False
2026-04-14 05:28:00+00:00,MSTR,134.675,MSTR,134.66,134.66,134.66,134.66,0.0,134.66,MSTR,xyz,MSTR,MSTR,1.1139165305218413,1.1139165305218413,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,1.1139165305218413,1.1139165305218413,False
2026-04-14 05:29:00+00:00,MSTR,134.685,MSTR,134.66,134.66,134.66,134.66,0.0,134.66,MSTR,xyz,MSTR,MSTR,1.8565275508697354,1.8565275508697354,Hyperliquid,Lighter,long_lighter_short_hyperliquid,False,False,True,1.8565275508697354,1.8565275508697354,False
2026-04-14 05:30:00+00:00,,,,,,,,,,MSTR,xyz,MSTR,MSTR,,,,,,,,False,-0.18565275508641843,0.18565275508641843,True
2026-04-14 05:31:00+00:00,MSTR,134.63,MSTR,134.66,134.66,134.66,134.66,0.0,134.66,MSTR,xyz,MSTR,MSTR,-2.2278330610425723,2.2278330610425723,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-2.2278330610425723,2.2278330610425723,False
2026-04-14 05:32:00+00:00,,,,,,,,,,MSTR,xyz,MSTR,MSTR,,,,,,,,False,-3.7130551017372504,3.7130551017372504,True
2026-04-14 05:33:00+00:00,MSTR,134.59,MSTR,134.66,134.66,134.66,134.66,0.0,134.66,MSTR,xyz,MSTR,MSTR,-5.1982771424319285,5.1982771424319285,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-5.1982771424319285,5.1982771424319285,False
2026-04-14 05:34:00+00:00,MSTR,134.585,MSTR,134.66,134.66,134.66,134.66,0.0,134.66,MSTR,xyz,MSTR,MSTR,-5.569582652605876,5.569582652605876,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-5.569582652605876,5.569582652605876,False
2026-04-14 05:35:00+00:00,MSTR,134.585,MSTR,134.66,134.66,134.66,134.66,0.0,134.66,MSTR,xyz,MSTR,MSTR,-5.569582652605876,5.569582652605876,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-5.569582652605876,5.569582652605876,False
2026-04-14 05:36:00+00:00,,,,,,,,,,MSTR,xyz,MSTR,MSTR,,,,,,,,False,-5.755235407692294,5.755235407692294,True
2026-04-14 05:37:00+00:00,MSTR,134.58,MSTR,134.66,134.66,134.66,134.66,0.0,134.66,MSTR,xyz,MSTR,MSTR,-5.9408881627787125,5.9408881627787125,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-5.9408881627787125,5.9408881627787125,False
2026-04-14 05:38:00+00:00,MSTR,134.605,MSTR,134.66,134.66,134.66,134.66,0.0,134.66,MSTR,xyz,MSTR,MSTR,-4.084360611912308,4.084360611912308,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,False,True,-4.084360611912308,4.084360611912308,False
2026-04-14 05:39:00+00:00,MSTR,134.575,MSTR,134.66,134.66,134.66,134.66,0.0,134.66,MSTR,xyz,MSTR,MSTR,-6.31219367295488,6.31219367295488,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-6.31219367295488,6.31219367295488,False
2026-04-14 05:40:00+00:00,MSTR,134.565,MSTR,134.66,134.66,134.66,134.66,0.0,134.66,MSTR,xyz,MSTR,MSTR,-7.054804693301664,7.054804693301664,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-7.054804693301664,7.054804693301664,False
2026-04-14 05:41:00+00:00,,,,,,,,,,MSTR,xyz,MSTR,MSTR,,,,,,,,False,-7.054804693301664,7.054804693301664,True
2026-04-14 05:42:00+00:00,MSTR,134.565,MSTR,134.66,134.66,134.66,134.66,0.0,134.66,MSTR,xyz,MSTR,MSTR,-7.054804693301664,7.054804693301664,Lighter,Hyperliquid,long_hyperliquid_short_lighter,False,True,True,-7.054804693301664,7.054804693301664,False
