captured_at_utc,exchange_time,exchange_time_ms,asset,coin,best_bid_px,best_bid_sz,best_bid_orders,best_ask_px,best_ask_sz,best_ask_orders,mid_px,spread_px,spread_bps,bid_depth_5_sz,bid_depth_5_notional,ask_depth_5_sz,ask_depth_5_notional,bid_depth_20_sz,bid_depth_20_notional,ask_depth_20_sz,ask_depth_20_notional
2026-04-29T00:00:14.729894Z,2026-04-29T00:00:14.088000Z,1777420814088,SILVER,xyz:SILVER,73.344,100.0,1,73.351,740.51,2,73.3475,0.007000000000005002,0.9543610893356969,563.62,41336.8908,4050.81,297134.4417,3755.3999999999996,275383.11224,17595.499999999996,1290833.99369
2026-04-29T00:00:15.385212Z,2026-04-29T00:00:15.171000Z,1777420815171,SILVER,xyz:SILVER,73.342,50.0,1,73.347,26.11,1,73.3445,0.0049999999999954525,0.6817143753104122,414.17,30375.02765,3766.13,276252.6512,7062.52,517849.35475999996,14426.650000000001,1058342.39115
2026-04-29T00:00:16.205461Z,2026-04-29T00:00:15.728000Z,1777420815728,SILVER,xyz:SILVER,73.343,50.0,1,73.347,26.11,1,73.345,0.003999999999990678,0.5453677823969838,1150.06,84345.14252,954.48,70012.72554,13458.960000000001,986836.2293899999,11589.09,850202.83855
2026-04-29T00:00:17.024398Z,2026-04-29T00:00:16.819000Z,1777420816819,SILVER,xyz:SILVER,73.344,0.27,1,73.347,26.11,1,73.34549999999999,0.0030000000000001137,0.40902304844879567,995.92,73040.82458,1101.7599999999998,80816.58419,7768.9400000000005,569658.6766199998,17147.54,1258009.44978
2026-04-29T00:00:18.826965Z,2026-04-29T00:00:18.440000Z,1777420818440,SILVER,xyz:SILVER,73.36,500.0,2,73.364,706.4,2,73.362,0.0040000000000048885,0.5452414056330102,1554.5500000000002,114040.0162,2683.92,196913.3574,5843.870000000001,428634.14178000006,19483.960000000003,1429700.69754
2026-04-29T00:00:19.482541Z,2026-04-29T00:00:18.985000Z,1777420818985,SILVER,xyz:SILVER,73.36,500.0,2,73.364,706.4,2,73.362,0.0040000000000048885,0.5452414056330102,918.14,67353.19775,2583.92,189576.25768,10240.86,751077.2107399999,19111.2,1402350.4873000002
2026-04-29T00:00:20.138142Z,2026-04-29T00:00:19.538000Z,1777420819538,SILVER,xyz:SILVER,73.36,500.0,2,73.364,706.4,2,73.362,0.0040000000000048885,0.5452414056330102,918.28,67363.46787,2583.7799999999997,189565.98574,9284.62,680957.3953799999,19103.47,1401783.91402
2026-04-29T00:00:21.120052Z,2026-04-29T00:00:20.624000Z,1777420820624,SILVER,xyz:SILVER,73.364,1000.27,5,73.375,463.64,2,73.3695,0.01099999999999568,1.4992605919347521,2159.07,158395.63028,765.56,56174.171050000004,8468.26,621162.5023299999,12375.960000000001,908274.93577
2026-04-29T00:00:22.001080Z,2026-04-29T00:00:21.701000Z,1777420821701,SILVER,xyz:SILVER,73.37,553.62,3,73.374,25.39,1,73.372,0.003999999999990678,0.5451670937129528,919.3599999999999,67452.31302,690.81,50689.064269999995,3446.1400000000003,252806.93680000002,18273.76,1341094.52166
2026-04-29T00:00:23.001518Z,2026-04-29T00:00:22.747000Z,1777420822747,SILVER,xyz:SILVER,73.37,56.69,1,73.374,25.39,1,73.372,0.003999999999990678,0.5451670937129528,322.84,23685.83872,490.93999999999994,36022.702549999995,7071.71,518738.21701,12553.370000000003,921251.0812900001
2026-04-29T00:00:24.071084Z,2026-04-29T00:00:23.826000Z,1777420823826,SILVER,xyz:SILVER,73.368,100.0,1,73.374,25.39,1,73.371,0.006000000000000227,0.8177617859917716,320.01,23477.93935,854.4799999999999,62699.00464,7295.860000000001,535182.91026,13166.53,966245.3797899999
2026-04-29T00:00:25.000474Z,2026-04-29T00:00:24.369000Z,1777420824369,SILVER,xyz:SILVER,73.374,500.0,2,73.375,0.41,2,73.3745,0.0010000000000047748,0.13628712972555518,1382.96,101472.04595000001,35.97,2639.5152399999997,9900.720000000001,726297.50442,9609.760000000002,705352.9019200001
2026-04-29T00:00:26.001074Z,2026-04-29T00:00:26.032000Z,1777420826032,SILVER,xyz:SILVER,73.382,500.0,2,73.383,21.79,1,73.3825,0.000999999999990564,0.13627227199816905,831.9399999999999,61048.701120000005,1508.6699999999998,110723.51569999999,3499.98,256795.37724,13003.419999999998,954481.33875
2026-04-29T00:00:27.017787Z,2026-04-29T00:00:27.679000Z,1777420827679,SILVER,xyz:SILVER,73.382,53.81,1,73.383,10.86,1,73.3825,0.000999999999990564,0.13627227199816905,304.35999999999996,22334.09348,408.28,29963.08242,6063.760000000001,444878.57425999996,10402.15,763507.9987600001
2026-04-29T00:00:28.495514Z,2026-04-29T00:00:28.194000Z,1777420828194,SILVER,xyz:SILVER,73.386,1000.0,4,73.387,120.15,1,73.3865,0.0010000000000047748,0.13626484435213218,4053.81,297486.68542,1487.9699999999998,109204.50179,12638.24,927291.62758,7962.210000000001,584451.2894499999
2026-04-29T00:00:29.328369Z,2026-04-29T00:00:29.305000Z,1777420829305,SILVER,xyz:SILVER,73.386,163.51,1,73.387,710.18,2,73.3865,0.0010000000000047748,0.13626484435213218,294.97999999999996,21646.77205,2078.0,152505.03339999996,10890.16,798960.43055,5825.130000000001,427551.8491899999
2026-04-29T00:00:30.296377Z,2026-04-29T00:00:30.347000Z,1777420830347,SILVER,xyz:SILVER,73.389,496.74,2,73.392,486.71,1,73.3905,0.0030000000000001137,0.4087722525395131,1714.5300000000002,125825.48865999999,491.07,36040.618579999995,8673.95,636408.3053499999,11424.12,838627.5205200001
