captured_at_utc,exchange_time,exchange_time_ms,asset,coin,best_bid_px,best_bid_sz,best_bid_orders,best_ask_px,best_ask_sz,best_ask_orders,mid_px,spread_px,spread_bps,bid_depth_5_sz,bid_depth_5_notional,ask_depth_5_sz,ask_depth_5_notional,bid_depth_20_sz,bid_depth_20_notional,ask_depth_20_sz,ask_depth_20_notional
2026-04-23T07:37:28.000271Z,2026-04-23T07:37:28.648000Z,1776929848648,GOLD,xyz:GOLD,4713.8,1.5459,4,4713.9,30.8786,5,4713.85,0.0999999999994543,0.2121408190745448,5.5586,26201.20793,52.4197,247104.9945,167.452,789045.7659600001,214.6131,1011881.8714999998
2026-04-23T07:37:29.235556Z,2026-04-23T07:37:29.188000Z,1776929849188,GOLD,xyz:GOLD,4713.8,0.4828,2,4713.9,30.8786,5,4713.85,0.0999999999994543,0.2121408190745448,4.3463,20486.4245,52.356,246804.68722,165.4312,779524.8936600001,213.18990000000005,1005171.5840899998
